crop_name,dataset,class_label,voxel_size,translation,shape
320,jrc_mus-liver-zon-1,endo_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,endo_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,mt,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,perox_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,lyso_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,lyso_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ves,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,np,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,mt_in,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,perox,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,nucpl,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ne_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,mito_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ves_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,mito_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ne_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ld,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ne,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,perox_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,hchrom,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,eres,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,golgi,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,np_out,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,pm,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,er_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,endo,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ne_mem_all,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,mito,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,er,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ves_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,er_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,eres_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,lyso,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,cyto,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,mt_out,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ld_mem,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,nuc,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,chrom,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,ld_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,eres_lum,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
320,jrc_mus-liver-zon-1,cell,[4.0;4.0;4.0],[203198.0;91998.0;23198.0],[400;400;400]
321,jrc_mus-liver-zon-1,echrom,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mito_ribo,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,er_mem_all,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ecs,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,golgi_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,golgi_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,np_in,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,endo_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,endo_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mt,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,perox_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,lyso_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,lyso_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ves,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,np,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mt_in,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,perox,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,nucpl,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ne_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mito_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ves_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mito_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ne_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ld,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ne,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,perox_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,hchrom,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,eres,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,golgi,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,np_out,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,pm,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,er_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,endo,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ne_mem_all,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mito,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,er,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ves_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,er_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,eres_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,lyso,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,cyto,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,mt_out,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ld_mem,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,nuc,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,chrom,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,ld_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,eres_lum,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
321,jrc_mus-liver-zon-1,cell,[4.0;4.0;4.0],[202382.0;110798.0;37998.0],[400;400;400]
322,jrc_mus-liver-zon-1,echrom,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mito_ribo,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,er_mem_all,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ecs,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,golgi_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,golgi_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,np_in,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,endo_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,endo_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mt,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,perox_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,lyso_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,lyso_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ves,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,np,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mt_in,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,perox,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,nucpl,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ne_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mito_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ves_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mito_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ne_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ld,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ne,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,perox_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,hchrom,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,eres,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,golgi,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,np_out,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,pm,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,er_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,endo,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ne_mem_all,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mito,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,er,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ves_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,er_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,eres_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,lyso,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,cyto,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,mt_out,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ld_mem,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,nuc,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,chrom,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,ld_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,eres_lum,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
322,jrc_mus-liver-zon-1,cell,[4.0;4.0;4.0],[184398.0;140238.0;62798.0],[400;400;400]
323,jrc_mus-liver-zon-1,echrom,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mito_ribo,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,er_mem_all,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ecs,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,golgi_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,golgi_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,np_in,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,endo_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,endo_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mt,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,perox_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,lyso_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,lyso_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ves,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,np,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mt_in,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,perox,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,nucpl,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ne_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mito_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ves_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mito_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ne_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ld,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ne,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,perox_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,hchrom,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,eres,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,golgi,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,np_out,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,pm,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,er_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,endo,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ne_mem_all,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mito,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,er,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ves_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,er_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,eres_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,lyso,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,cyto,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,mt_out,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ld_mem,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,nuc,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,chrom,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,ld_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,eres_lum,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
323,jrc_mus-liver-zon-1,cell,[4.0;4.0;4.0],[180614.0;142302.0;61038.0],[400;400;400]
324,jrc_mus-liver-zon-1,np_in,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,echrom,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,hchrom,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,mt_out,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,mt,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,np_out,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,np,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,mt_in,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,ne_mem_all,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,nucpl,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,nuc,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,ne_lum,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,ne_mem,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,chrom,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,ne,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
324,jrc_mus-liver-zon-1,ld,[32.0;32.0;32.0],[175212.0;115916.0;67788.0],[500;500;500]
325,jrc_mus-liver-zon-1,echrom,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,mito_ribo,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,er_mem_all,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ecs,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,golgi_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,golgi_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,np_in,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,endo_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,endo_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,mt,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,perox_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,lyso_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,lyso_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ves,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,np,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,mt_in,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,perox,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,nucpl,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ne_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,mito_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ves_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,mito_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ne_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ld,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ne,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,perox_mem,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,hchrom,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,eres,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,golgi,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,np_out,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,pm,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,er_lum,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,endo,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,ne_mem_all,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,mito,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
325,jrc_mus-liver-zon-1,er,[4.0;4.0;4.0],[147198.0;139534.0;93990.0],[400;400;400]
